STATE,PROVINCE,CITY,BARANGAY,ZIP CODE
Luzon,Cavite,Maragondon,Poblacion II B,4112
Luzon,Cavite,Maragondon,San Miguel I A,4112
Luzon,Cavite,Maragondon,San Miguel I B,4112
Luzon,Cavite,Maragondon,Talipusngo,4112
Luzon,Cavite,Maragondon,Tulay Kanluran,4112
Luzon,Cavite,Maragondon,Tulay Silangan,4112
Luzon,Cavite,Mendez,Anuling Cerca I,4121
Luzon,Cavite,Mendez,Anuling Cerca II,4121
Luzon,Cavite,Mendez,Anuling Lejos I,4121
Luzon,Cavite,Mendez,Anuling Lejos II,4121
Luzon,Cavite,Mendez,Asis I,4121
Luzon,Cavite,Mendez,Asis II,4121
Luzon,Cavite,Mendez,Asis III,4121
Luzon,Cavite,Mendez,Banayad,4121
Luzon,Cavite,Mendez,Bukal,4121
Luzon,Cavite,Mendez,Galicia I,4121
Luzon,Cavite,Mendez,Galicia II,4121
Luzon,Cavite,Mendez,Galicia III,4121
Luzon,Cavite,Mendez,Miguel Mojica,4121
Luzon,Cavite,Mendez,Palocpoc I,4121
Luzon,Cavite,Mendez,Palocpoc II,4121
Luzon,Cavite,Mendez,Panungyan I,4121
Luzon,Cavite,Mendez,Panungyan II,4121
Luzon,Cavite,Mendez,Poblacion I,4121
Luzon,Cavite,Mendez,Poblacion II,4121
Luzon,Cavite,Mendez,Poblacion III,4121
Luzon,Cavite,Mendez,Poblacion IV,4121
Luzon,Cavite,Mendez,Poblacion V,4121
Luzon,Cavite,Mendez,Poblacion VI,4121
Luzon,Cavite,Mendez,Poblacion VII,4121
Luzon,Cavite,Naic,Bagong Karsada,4110
Luzon,Cavite,Naic,Balsahan,4110
Luzon,Cavite,Naic,Bancaan,4110
Luzon,Cavite,Naic,Bucana Malaki,4110
Luzon,Cavite,Naic,Bucana Sasahan,4110
Luzon,Cavite,Naic,Calubcob,4110
Luzon,Cavite,Naic,Capt. C. Nazareno,4110
Luzon,Cavite,Naic,Gomez-Zamora,4110
Luzon,Cavite,Naic,Halang,4110
Luzon,Cavite,Naic,Humbac,4110
Luzon,Cavite,Naic,Ibayo Estacion,4110
Luzon,Cavite,Naic,Ibayo Silangan,4110
Luzon,Cavite,Naic,Kanluran,4110
Luzon,Cavite,Naic,Labac,4110
Luzon,Cavite,Naic,Latoria,4110
Luzon,Cavite,Naic,Mabolo,4110
Luzon,Cavite,Naic,Makina,4110
Luzon,Cavite,Naic,Malainen Bago,4110
Luzon,Cavite,Naic,Malainen Luma,4110
Luzon,Cavite,Naic,Molino,4110
Luzon,Cavite,Naic,Munting Mapino,4110
Luzon,Cavite,Naic,Muzon,4110
Luzon,Cavite,Naic,Palangue 1,4110
Luzon,Cavite,Naic,Palangue 2 & 3,4110
Luzon,Cavite,Naic,Sabang,4110
Luzon,Cavite,Naic,San Roque,4110
Luzon,Cavite,Naic,Santulan,4110
Luzon,Cavite,Naic,Sapa,4110
Luzon,Cavite,Naic,Timalan Balsahan,4110
Luzon,Cavite,Naic,Timalan Concepcion,4110
Luzon,Cavite,Noveleta,Magdiwang,4105
Luzon,Cavite,Noveleta,Poblacion,4105
Luzon,Cavite,Noveleta,Salcedo I,4105
Luzon,Cavite,Noveleta,Salcedo II,4105
Luzon,Cavite,Noveleta,San Antonio I,4105
Luzon,Cavite,Noveleta,San Antonio II,4105
Luzon,Cavite,Noveleta,San Jose I,4105
Luzon,Cavite,Noveleta,San Jose II,4105
Luzon,Cavite,Noveleta,San Juan I,4105
Luzon,Cavite,Noveleta,San Juan II,4105
Luzon,Cavite,Noveleta,San Rafael I,4105
Luzon,Cavite,Noveleta,San Rafael II,4105
Luzon,Cavite,Noveleta,San Rafael III,4105
Luzon,Cavite,Noveleta,San Rafael IV,4105
Luzon,Cavite,Noveleta,Santa Rosa I,4105
Luzon,Cavite,Noveleta,Santa Rosa II,4105
Luzon,Cavite,Rosario,Bagbag I,4106
Luzon,Cavite,Rosario,Bagbag II,4106
Luzon,Cavite,Rosario,Kanluran,4106
Luzon,Cavite,Rosario,Ligtong I,4106
Luzon,Cavite,Rosario,Ligtong II,4106
Luzon,Cavite,Rosario,Ligtong III,4106
Luzon,Cavite,Rosario,Ligtong IV,4106
Luzon,Cavite,Rosario,Muzon I,4106
Luzon,Cavite,Rosario,Muzon II,4106
Luzon,Cavite,Rosario,Poblacion,4106
Luzon,Cavite,Rosario,Sapa I,4106
Luzon,Cavite,Rosario,Sapa II,4106
Luzon,Cavite,Rosario,Sapa III,4106
Luzon,Cavite,Rosario,Sapa IV,4106
Luzon,Cavite,Rosario,Silangan I,4106
Luzon,Cavite,Rosario,Silangan II,4106
Luzon,Cavite,Rosario,Tejeros Convention,4106
Luzon,Cavite,Rosario,Wawa I,4106
Luzon,Cavite,Rosario,Wawa II,4106
Luzon,Cavite,Rosario,Wawa III,4106
Luzon,Cavite,Silang,Acacia,4118
Luzon,Cavite,Silang,Adlas,4118
Luzon,Cavite,Silang,Anahaw I,4118
Luzon,Cavite,Silang,Anahaw II,4118
Luzon,Cavite,Silang,Balite I,4118
Luzon,Cavite,Silang,Balite II,4118
Luzon,Cavite,Silang,Balubad,4118
Luzon,Cavite,Silang,Banaba,4118
Luzon,Cavite,Silang,Barangay I,4118
Luzon,Cavite,Silang,Barangay II,4118
Luzon,Cavite,Silang,Barangay III,4118
Luzon,Cavite,Silang,Barangay IV,4118
Luzon,Cavite,Silang,Barangay V,4118
Luzon,Cavite,Silang,Batas,4118
Luzon,Cavite,Silang,Biga I,4118
Luzon,Cavite,Silang,Biga II,4118
Luzon,Cavite,Silang,Biluso,4118
Luzon,Cavite,Silang,Bucal,4118
Luzon,Cavite,Silang,Buho,4118
Luzon,Cavite,Silang,Bulihan,4118
Luzon,Cavite,Silang,Cabangaan,4118
Luzon,Cavite,Silang,Carmen,4118
Luzon,Cavite,Silang,Hoyo,4118
Luzon,Cavite,Silang,Hukay,4118
Luzon,Cavite,Silang,Iba,4118
Luzon,Cavite,Silang,Inchican,4118
Luzon,Cavite,Silang,Ipil I,4118
Luzon,Cavite,Silang,Ipil II,4118
Luzon,Cavite,Silang,Kalubkob,4118
Luzon,Cavite,Silang,Kaong,4118
Luzon,Cavite,Silang,Lalaan I,4118
Luzon,Cavite,Silang,Lalaan II,4118
Luzon,Cavite,Silang,Litlit,4118
Luzon,Cavite,Silang,Lucsuhin,4118
Luzon,Cavite,Silang,Lumil,4118
Luzon,Cavite,Silang,Maguyam,4118
Luzon,Cavite,Silang,Malabag,4118
Luzon,Cavite,Silang,Malaking Tatyao,4118
Luzon,Cavite,Silang,Mataas Na Burol,4118
Luzon,Cavite,Silang,Munting Ilog,4118
Luzon,Cavite,Silang,Narra I,4118
Luzon,Cavite,Silang,Narra II,4118
Luzon,Cavite,Silang,Narra III,4118
Luzon,Cavite,Silang,Paligawan,4118
Luzon,Cavite,Silang,Pasong Langka,4118
Luzon,Cavite,Silang,Pooc I,4118
Luzon,Cavite,Silang,Pooc II,4118
Luzon,Cavite,Silang,Pulong Bunga,4118
Luzon,Cavite,Silang,Pulong Saging,4118
Luzon,Cavite,Silang,Puting Kahoy,4118
Luzon,Cavite,Silang,Sabutan,4118
Luzon,Cavite,Silang,San Miguel I,4118
Luzon,Cavite,Silang,San Miguel II,4118
Luzon,Cavite,Silang,San Vicente I,4118
Luzon,Cavite,Silang,San Vicente II,4118
Luzon,Cavite,Silang,Santol,4118
Luzon,Cavite,Silang,Tartaria,4118
Luzon,Cavite,Silang,Tibig,4118
Luzon,Cavite,Silang,Toledo,4118
Luzon,Cavite,Silang,Tubuan I,4118
Luzon,Cavite,Silang,Tubuan II,4118
Luzon,Cavite,Silang,Tubuan III,4118
Luzon,Cavite,Silang,Ulat,4118
Luzon,Cavite,Silang,Yakal,4118
Luzon,Cavite,Tagaytay City,Asisan,4120
Luzon,Cavite,Tagaytay City,Bagong Tubig,4120
Luzon,Cavite,Tagaytay City,Calabuso,4120
Luzon,Cavite,Tagaytay City,Dapdap East,4120
Luzon,Cavite,Tagaytay City,Dapdap West,4120
Luzon,Cavite,Tagaytay City,Francisco,4120
Luzon,Cavite,Tagaytay City,Guinhawa North,4120
Luzon,Cavite,Tagaytay City,Guinhawa South,4120
Luzon,Cavite,Tagaytay City,Iruhin East,4120
Luzon,Cavite,Tagaytay City,Iruhin South,4120
Luzon,Cavite,Tagaytay City,Iruhin West,4120
Luzon,Cavite,Tagaytay City,Kaybagal East,4120
Luzon,Cavite,Tagaytay City,Kaybagal North,4120
Luzon,Cavite,Tagaytay City,Kaybagal South,4120
Luzon,Cavite,Tagaytay City,Mag-Asawang Ilat,4120
Luzon,Cavite,Tagaytay City,Maharlika East,4120
Luzon,Cavite,Tagaytay City,Maharlika West,4120
Luzon,Cavite,Tagaytay City,Maitim 2nd Central,4120
Luzon,Cavite,Tagaytay City,Maitim 2nd East,4120
Luzon,Cavite,Tagaytay City,Maitim 2nd West,4120
Luzon,Cavite,Tagaytay City,Mendez Crossing East,4120
Luzon,Cavite,Tagaytay City,Mendez Crossing West,4120
Luzon,Cavite,Tagaytay City,Neogan,4120
Luzon,Cavite,Tagaytay City,Patutong Malaki North,4120
Luzon,Cavite,Tagaytay City,Patutong Malaki South,4120
Luzon,Cavite,Tagaytay City,Sambong,4120
Luzon,Cavite,Tagaytay City,San Jose,4120
Luzon,Cavite,Tagaytay City,Silang Junction North,4120
Luzon,Cavite,Tagaytay City,Silang Junction South,4120
Luzon,Cavite,Tagaytay City,Sungay North,4120
Luzon,Cavite,Tagaytay City,Sungay South,4120
Luzon,Cavite,Tagaytay City,Tolentino East,4120
Luzon,Cavite,Tagaytay City,Tolentino West,4120
Luzon,Cavite,Tagaytay City,Zambal,4120
Luzon,Cavite,Tanza,Amaya I,4108
Luzon,Cavite,Tanza,Amaya II,4108
Luzon,Cavite,Tanza,Amaya III,4108
Luzon,Cavite,Tanza,Amaya IV,4108
Luzon,Cavite,Tanza,Amaya V,4108
Luzon,Cavite,Tanza,Amaya VI,4108
Luzon,Cavite,Tanza,Amaya VII,4108
Luzon,Cavite,Tanza,Bagtas,4108
Luzon,Cavite,Tanza,Barangay I,4108
Luzon,Cavite,Tanza,Barangay II,4108
Luzon,Cavite,Tanza,Barangay III,4108
Luzon,Cavite,Tanza,Barangay IV,4108
Luzon,Cavite,Tanza,Biga,4108
Luzon,Cavite,Tanza,Biwas,4108
Luzon,Cavite,Tanza,Bucal,4108
Luzon,Cavite,Tanza,Bunga,4108
Luzon,Cavite,Tanza,Calibuyo,4108
Luzon,Cavite,Tanza,Capipisa,4108
Luzon,Cavite,Tanza,Daang Amaya I,4108
Luzon,Cavite,Tanza,Daang Amaya II,4108
Luzon,Cavite,Tanza,Daang Amaya III,4108
Luzon,Cavite,Tanza,Halayhay,4108
Luzon,Cavite,Tanza,Julugan I,4108
Luzon,Cavite,Tanza,Julugan II,4108
Luzon,Cavite,Tanza,Julugan III,4108
Luzon,Cavite,Tanza,Julugan IV,4108
Luzon,Cavite,Tanza,Julugan V,4108
Luzon,Cavite,Tanza,Julugan VI,4108
Luzon,Cavite,Tanza,Julugan VII,4108
Luzon,Cavite,Tanza,Julugan VIII,4108
Luzon,Cavite,Tanza,Lambingan,4108
Luzon,Cavite,Tanza,Mulawin,4108
Luzon,Cavite,Tanza,Paradahan I,4108
Luzon,Cavite,Tanza,Paradahan II,4108
Luzon,Cavite,Tanza,Punta I,4108
Luzon,Cavite,Tanza,Punta II,4108
Luzon,Cavite,Tanza,Sahud Ulan,4108
Luzon,Cavite,Tanza,Sanja Mayor,4108
Luzon,Cavite,Tanza,Santol,4108
Luzon,Cavite,Tanza,Tanauan,4108
Luzon,Cavite,Tanza,Tres Cruses,4108
Luzon,Cavite,Ternate,Bucana,4111
Luzon,Cavite,Ternate,Poblacion I,4111
Luzon,Cavite,Ternate,Poblacion I A,4111
Luzon,Cavite,Ternate,Poblacion II,4111
Luzon,Cavite,Ternate,Poblacion III,4111
Luzon,Cavite,Ternate,San Jose,4111
Luzon,Cavite,Ternate,San Juan I,4111
Luzon,Cavite,Ternate,San Juan II,4111
Luzon,Cavite,Ternate,Sapang I,4111
Luzon,Cavite,Ternate,Sapang II,4111
Luzon,Cavite,Trece Martires City,Aguado,4109
Luzon,Cavite,Trece Martires City,Cabezas,4109
Luzon,Cavite,Trece Martires City,Cabuco,4109
Luzon,Cavite,Trece Martires City,Conchu,4109
Luzon,Cavite,Trece Martires City,De Ocampo,4109
Luzon,Cavite,Trece Martires City,Gregorio,4109
Luzon,Cavite,Trece Martires City,Inocencio,4109
Luzon,Cavite,Trece Martires City,Lallana,4109
Luzon,Cavite,Trece Martires City,Lapidario,4109
Luzon,Cavite,Trece Martires City,Luciano,4109
Luzon,Cavite,Trece Martires City,Osorio,4109
Luzon,Cavite,Trece Martires City,Perez,4109
Luzon,Cavite,Trece Martires City,San Agustin,4109
Luzon,Laguna,Alaminos,Barangay II,4001
Luzon,Laguna,Alaminos,Barangay III,4001
Luzon,Laguna,Alaminos,Barangay IV,4001
Luzon,Laguna,Alaminos,Del Carmen,4001
Luzon,Laguna,Alaminos,Palma,4001
Luzon,Laguna,Alaminos,San Agustin,4001
Luzon,Laguna,Alaminos,San Andres,4001
Luzon,Laguna,Alaminos,San Benito,4001
Luzon,Laguna,Alaminos,San Gregorio,4001
Luzon,Laguna,Alaminos,San Ildefonso,4001
Luzon,Laguna,Alaminos,San Juan,4001
Luzon,Laguna,Alaminos,San Miguel,4001
Luzon,Laguna,Alaminos,San Roque,4001
Luzon,Laguna,Alaminos,Santa Rosa,4001
Luzon,Laguna,Bay,Bitin,4033
Luzon,Laguna,Bay,Calo,4033
Luzon,Laguna,Bay,Dila,4033
Luzon,Laguna,Bay,Maitim,4033
Luzon,Laguna,Bay,Masaya,4033
Luzon,Laguna,Bay,Paciano Rizal,4033
Luzon,Laguna,Bay,Puypuy,4033
Luzon,Laguna,Bay,San Agustin,4033
Luzon,Laguna,Bay,San Antonio,4033
Luzon,Laguna,Bay,San Isidro,4033
Luzon,Laguna,Bay,San Nicolas,4033
Luzon,Laguna,Bay,Santa Cruz,4033
Luzon,Laguna,Bay,Santo Domingo,4033
Luzon,Laguna,Bay,Tagumpay,4033
Luzon,Laguna,Bay,Tranca,4033
Luzon,Laguna,Biñan City,Biñan,4024
Luzon,Laguna,Biñan City,Bungahan,4024
Luzon,Laguna,Biñan City,Canlalay,4024
Luzon,Laguna,Biñan City,Casile,4024
Luzon,Laguna,Biñan City,De La Paz,4024
Luzon,Laguna,Biñan City,Ganado,4024
Luzon,Laguna,Biñan City,Langkiwa,4024
Luzon,Laguna,Biñan City,Loma,4024
Luzon,Laguna,Biñan City,Malaban,4024
Luzon,Laguna,Biñan City,Malamig,4024
Luzon,Laguna,Biñan City,Mampalasan,4024
Luzon,Laguna,Biñan City,Platero,4024
Luzon,Laguna,Biñan City,Poblacion,4024
Luzon,Laguna,Biñan City,San Antonio,4024
Luzon,Laguna,Biñan City,San Francisco,4024
Luzon,Laguna,Biñan City,San Jose,4024
Luzon,Laguna,Biñan City,San Vicente,4024
Luzon,Laguna,Biñan City,Santo Domingo,4024
Luzon,Laguna,Biñan City,Santo Niño,4024
Luzon,Laguna,Biñan City,Santo Tomas,4024
Luzon,Laguna,Biñan City,Soro-soro,4024
Luzon,Laguna,Biñan City,Timbao,4024
Luzon,Laguna,Biñan City,Tubigan,4024
Luzon,Laguna,Biñan City,Zapote,4024
Luzon,Laguna,Cabuyao City,Baclaran,4025
Luzon,Laguna,Cabuyao City,Banaybanay,4025
Luzon,Laguna,Cabuyao City,Banlic,4025
Luzon,Laguna,Cabuyao City,Barangay Dos,4025
Luzon,Laguna,Cabuyao City,Barangay Tres,4025
Luzon,Laguna,Cabuyao City,Barangay Uno,4025
Luzon,Laguna,Cabuyao City,Bigaa,4025
Luzon,Laguna,Cabuyao City,Butong,4025
Luzon,Laguna,Cabuyao City,Casile,4025
Luzon,Laguna,Cabuyao City,Diezmo,4025
Luzon,Laguna,Cabuyao City,Gulod,4025
Luzon,Laguna,Cabuyao City,Mamatid,4025
Luzon,Laguna,Cabuyao City,Marinig,4025
Luzon,Laguna,Cabuyao City,Niugan,4025
Luzon,Laguna,Cabuyao City,Pittland,4025
Luzon,Laguna,Cabuyao City,Pulo,4025
Luzon,Laguna,Cabuyao City,Sala,4025
Luzon,Laguna,Cabuyao City,San Isidro,4025
Luzon,Laguna,Calamba City,Bagong Kalsada,4027
Luzon,Laguna,Calamba City,Banadero,4027
Luzon,Laguna,Calamba City,Banlic,4027
Luzon,Laguna,Calamba City,Barandal,4027
Luzon,Laguna,Calamba City,Barangay 1,4027
Luzon,Laguna,Calamba City,Barangay 2,4027
Luzon,Laguna,Calamba City,Barangay 3,4027
Luzon,Laguna,Calamba City,Barangay 4,4027
Luzon,Laguna,Calamba City,Barangay 5,4027
Luzon,Laguna,Calamba City,Barangay 6,4027
Luzon,Laguna,Calamba City,Barangay 7,4027
Luzon,Laguna,Calamba City,Batino,4027
Luzon,Laguna,Calamba City,Bubuyan,4027
Luzon,Laguna,Calamba City,Bucal,4027
Luzon,Laguna,Calamba City,Bunggo,4027
Luzon,Laguna,Calamba City,Burol,4027
Luzon,Laguna,Calamba City,Camaligan,4027
Luzon,Laguna,Calamba City,Canlubang,4027
Luzon,Laguna,Calamba City,Halang,4027
Luzon,Laguna,Calamba City,Hornalan,4027
Luzon,Laguna,Calamba City,Kay-Anlog,4027
Luzon,Laguna,Calamba City,La Mesa,4027
Luzon,Laguna,Calamba City,Laguerta,4027
Luzon,Laguna,Calamba City,Lawa,4027
Luzon,Laguna,Calamba City,Lecheria,4027
Luzon,Laguna,Calamba City,Lingga,4027
Luzon,Laguna,Calamba City,Looc,4027
Luzon,Laguna,Calamba City,Mabato,4027
Luzon,Laguna,Calamba City,Majada Labas,4027
Luzon,Laguna,Calamba City,Makiling,4027
Luzon,Laguna,Calamba City,Mapagong,4027
Luzon,Laguna,Calamba City,Masili,4027
Luzon,Laguna,Calamba City,Maunong,4027
Luzon,Laguna,Calamba City,Mayapa,4027
Luzon,Laguna,Calamba City,Milagrosa,4027
Luzon,Laguna,Calamba City,Paciano Rizal,4027
Luzon,Laguna,Calamba City,Palingon,4027
Luzon,Laguna,Calamba City,Palo-Alto,4027
Luzon,Laguna,Calamba City,Pansol,4027
Luzon,Laguna,Calamba City,Parian,4027
Luzon,Laguna,Calamba City,Prinza,4027
Luzon,Laguna,Calamba City,Punta,4027
Luzon,Laguna,Calamba City,Puting Lupa,4027
Luzon,Laguna,Calamba City,Real,4027
Luzon,Laguna,Calamba City,Saimsim,4027
Luzon,Laguna,Calamba City,Sampiruhan,4027
Luzon,Laguna,Calamba City,San Cristobal,4027
Luzon,Laguna,Calamba City,San Jose,4027
Luzon,Laguna,Calamba City,San Juan,4027
Luzon,Laguna,Calamba City,Sirang Lupa,4027
Luzon,Laguna,Calamba City,Sucol,4027
Luzon,Laguna,Calamba City,Turbina,4027
Luzon,Laguna,Calamba City,Ulango,4027
Luzon,Laguna,Calamba City,Uwisan,4027
Luzon,Laguna,Calauan,Balayhangin,4012
Luzon,Laguna,Calauan,Bangyas,4012
Luzon,Laguna,Calauan,Dayap,4012
Luzon,Laguna,Calauan,Hanggan,4012
Luzon,Laguna,Calauan,Imok,4012
Luzon,Laguna,Calauan,Kanluran,4012
Luzon,Laguna,Calauan,Lamot 1,4012
Luzon,Laguna,Calauan,Lamot 2,4012
Luzon,Laguna,Calauan,Limao,4012
Luzon,Laguna,Calauan,Mabacan,4012
Luzon,Laguna,Calauan,Masiit,4012
Luzon,Laguna,Calauan,Paliparan,4012
Luzon,Laguna,Calauan,Perez,4012
Luzon,Laguna,Calauan,Prinza,4012
Luzon,Laguna,Calauan,San Isidro,4012
Luzon,Laguna,Calauan,Santo Tomas,4012
Luzon,Laguna,Calauan,Silangan,4012
Luzon,Laguna,Cavinti,Anglas,4013
Luzon,Laguna,Cavinti,Bangco,4013
Luzon,Laguna,Cavinti,Bukal,4013
Luzon,Laguna,Cavinti,Bulajo,4013
Luzon,Laguna,Cavinti,Cansuso,4013
Luzon,Laguna,Cavinti,Duhat,4013
Luzon,Laguna,Cavinti,Inao-Awan,4013
Luzon,Laguna,Cavinti,Kanluran Talaongan,4013
Luzon,Laguna,Cavinti,Labayo,4013
Luzon,Laguna,Cavinti,Layasin,4013
Luzon,Laguna,Cavinti,Layug,4013
Luzon,Laguna,Cavinti,Mahipon,4013
Luzon,Laguna,Cavinti,Paowin,4013
Luzon,Laguna,Cavinti,Poblacion,4013
Luzon,Laguna,Cavinti,Silangan Talaongan,4013
Luzon,Laguna,Cavinti,Sisilmin,4013
Luzon,Laguna,Cavinti,Sumucab,4013
Luzon,Laguna,Cavinti,Tibatib,4013
Luzon,Laguna,Cavinti,Udia,4013
Luzon,Laguna,Famy,Asana,4021
Luzon,Laguna,Famy,Bacong-Sigsigan,4021
Luzon,Laguna,Famy,Bagong Pag-Asa,4021
Luzon,Laguna,Famy,Balitoc,4021
Luzon,Laguna,Famy,Banaba,4021
Luzon,Laguna,Famy,Batuhan,4021
Luzon,Laguna,Famy,Bulihan,4021
Luzon,Laguna,Famy,Caballero,4021
Luzon,Laguna,Famy,Calumpang,4021
Luzon,Laguna,Famy,Cuebang Bato,4021
Luzon,Laguna,Famy,Damayan,4021
Luzon,Laguna,Famy,Kapatalan,4021
Luzon,Laguna,Famy,Kataypuanan,4021
Luzon,Laguna,Famy,Liyang,4021
Luzon,Laguna,Famy,Maate,4021
Luzon,Laguna,Famy,Magdalo,4021
Luzon,Laguna,Famy,Mayatba,4021
Luzon,Laguna,Famy,Minayutan,4021
Luzon,Laguna,Famy,Salangbato,4021
Luzon,Laguna,Famy,Tunhac,4021
Luzon,Laguna,Kalayaan,Longos,4015
Luzon,Laguna,Kalayaan,San Antonio,4015
Luzon,Laguna,Kalayaan,San Juan,4015
Luzon,Laguna,Liliw,Bagong Anyo,4004
Luzon,Laguna,Liliw,Bayate,4004
Luzon,Laguna,Liliw,Bongkol,4004
Luzon,Laguna,Liliw,Bubukal,4004
Luzon,Laguna,Liliw,Cabuyao,4004
Luzon,Laguna,Liliw,Calumpang,4004
Luzon,Laguna,Liliw,Culoy,4004
Luzon,Laguna,Liliw,Dagatan,4004
Luzon,Laguna,Liliw,Daniw,4004
Luzon,Laguna,Liliw,Dita,4004
Luzon,Laguna,Liliw,Ibabang Palina,4004
Luzon,Laguna,Liliw,Ibabang San Roque,4004
Luzon,Laguna,Liliw,Ibabang Sungi,4004
Luzon,Laguna,Liliw,Ibabang Taykin,4004
Luzon,Laguna,Liliw,Ilayang Palina,4004
Luzon,Laguna,Liliw,Ilayang San Roque,4004
Luzon,Laguna,Liliw,Ilayang Sungi,4004
Luzon,Laguna,Liliw,Ilayang Taykin,4004
Luzon,Laguna,Liliw,Kanlurang Bukal,4004
Luzon,Laguna,Liliw,Laguan,4004
Luzon,Laguna,Liliw,Luquin,4004
Luzon,Laguna,Liliw,Malabo-Kalantukan,4004
Luzon,Laguna,Liliw,Masikap,4004
Luzon,Laguna,Liliw,Maslun,4004
Luzon,Laguna,Liliw,Mojon,4004
Luzon,Laguna,Liliw,Novaliches,4004
Luzon,Laguna,Liliw,Oples,4004
Luzon,Laguna,Liliw,Pag-Asa,4004
Luzon,Laguna,Liliw,Palayan,4004
Luzon,Laguna,Liliw,Rizal,4004
Luzon,Laguna,Liliw,San Isidro,4004
Luzon,Laguna,Liliw,Silangang Bukal,4004
Luzon,Laguna,Liliw,Tuy-Baanan,4004
Luzon,Laguna,Los Baños,Anos,4030
Luzon,Laguna,Los Baños,Bagong Silang,4030
Luzon,Laguna,Los Baños,Bambang,4030
Luzon,Laguna,Los Baños,Batong Malake,4030
Luzon,Laguna,Los Baños,Baybayin,4030
Luzon,Laguna,Los Baños,Bayog,4030
Luzon,Laguna,Los Baños,Lalakay,4030
Luzon,Laguna,Los Baños,Maahas,4030
Luzon,Laguna,Los Baños,Malinta,4030
Luzon,Laguna,Los Baños,Mayondon,4030
Luzon,Laguna,Los Baños,Putho Tuntungin,4030
Luzon,Laguna,Los Baños,San Antonio,4030
Luzon,Laguna,Los Baños,Tadlak,4030
Luzon,Laguna,Los Baños,Timugan,4030
Luzon,Laguna,Luisiana,Barangay Zone I,4032
Luzon,Laguna,Luisiana,Barangay Zone II,4032
Luzon,Laguna,Luisiana,Barangay Zone III,4032
Luzon,Laguna,Luisiana,Barangay Zone IV,4032
Luzon,Laguna,Luisiana,Barangay Zone V,4032
Luzon,Laguna,Luisiana,Barangay Zone VI,4032
Luzon,Laguna,Luisiana,Barangay Zone VII,4032
Luzon,Laguna,Luisiana,Barangay Zone VIII,4032
Luzon,Laguna,Luisiana,De La Paz,4032
Luzon,Laguna,Luisiana,San Antonio,4032
Luzon,Laguna,Luisiana,San Buenaventura,4032
Luzon,Laguna,Luisiana,San Diego,4032
Luzon,Laguna,Luisiana,San Isidro,4032
Luzon,Laguna,Luisiana,San Jose,4032
Luzon,Laguna,Luisiana,San Juan,4032
Luzon,Laguna,Luisiana,San Luis,4032
Luzon,Laguna,Luisiana,San Pablo,4032
Luzon,Laguna,Luisiana,San Pedro,4032
Luzon,Laguna,Luisiana,San Rafael,4032
Luzon,Laguna,Luisiana,San Roque,4032
Luzon,Laguna,Luisiana,San Salvador,4032
Luzon,Laguna,Luisiana,Santo Domingo,4032
Luzon,Laguna,Luisiana,Santo Tomas,4032
Luzon,Laguna,Lumban,Bagong Silang,4014
Luzon,Laguna,Lumban,Balimbingan,4014
Luzon,Laguna,Lumban,Balubad,4014
Luzon,Laguna,Lumban,Caliraya,4014
Luzon,Laguna,Lumban,Concepcion,4014
Luzon,Laguna,Lumban,Lewin,4014
Luzon,Laguna,Lumban,Maracta,4014
Luzon,Laguna,Lumban,Maytalang I,4014
Luzon,Laguna,Lumban,Maytalang II,4014
Luzon,Laguna,Lumban,Primera Parang,4014
Luzon,Laguna,Lumban,Primera Pulo,4014
Luzon,Laguna,Lumban,Salac,4014
Luzon,Laguna,Lumban,Santo Niño,4014
Luzon,Laguna,Lumban,Segunda Parang,4014
Luzon,Laguna,Lumban,Segunda Pulo,4014
Luzon,Laguna,Lumban,Wawa,4014
Luzon,Laguna,Mabitac,Amuyong,4020
Luzon,Laguna,Mabitac,Bayanihan,4020
Luzon,Laguna,Mabitac,Lambac,4020
Luzon,Laguna,Mabitac,Libis ng Nayon,4020
Luzon,Laguna,Mabitac,Lucong,4020
Luzon,Laguna,Mabitac,Maligaya,4020
Luzon,Laguna,Mabitac,Masikap,4020
Luzon,Laguna,Mabitac,Matalatala,4020
Luzon,Laguna,Mabitac,Nanguma,4020
Luzon,Laguna,Mabitac,Numero,4020
Luzon,Laguna,Mabitac,Paagahan,4020
Luzon,Laguna,Mabitac,Pag-Asa,4020
Luzon,Laguna,Mabitac,San Antonio,4020
Luzon,Laguna,Mabitac,San Miguel,4020
Luzon,Laguna,Mabitac,Sinagtala,4020
Luzon,Laguna,Magdalena,Alipit,4007
Luzon,Laguna,Magdalena,Baanan,4007
Luzon,Laguna,Magdalena,Balanac,4007
Luzon,Laguna,Magdalena,Bucal,4007
Luzon,Laguna,Magdalena,Buenavista,4007
Luzon,Laguna,Magdalena,Bungkol,4007
Luzon,Laguna,Magdalena,Buo,4007
Luzon,Laguna,Magdalena,Burlungan,4007
Luzon,Laguna,Magdalena,Cigaras,4007
Luzon,Laguna,Magdalena,Halayhayin,4007
Luzon,Laguna,Magdalena,Ibabang Atingay,4007
Luzon,Laguna,Magdalena,Ibabang Butnong,4007
Luzon,Laguna,Magdalena,Ilayang Atingay,4007
Luzon,Laguna,Magdalena,Ilayang Butnong,4007
Luzon,Laguna,Magdalena,Ilog,4007
Luzon,Laguna,Magdalena,Malaking Ambling,4007
